source synth/list_parts.tcl
# puts [format "%-24s %-14s %-8s %s" PART PACKAGE SPEED DEVICE]
PART                     PACKAGE        SPEED    DEVICE
# foreach part [lsort [get_parts]] {
#     set pkg    [get_property PACKAGE     [get_parts $part]]
#     set speed  [get_property SPEED       [get_parts $part]]
#     set device [get_property DEVICE      [get_parts $part]]
#     puts [format "%-24s %-14s %-8s %s" $part $pkg $speed $device]
# }
xczu5eg-sfvc784-1L-i     sfvc784        -1L      xczu5eg
xczu5eg-sfvc784-1LV-i    sfvc784        -1LV     xczu5eg
xczu5eg-sfvc784-2-e      sfvc784        -2       xczu5eg
xczu5eg-sfvc784-2-i      sfvc784        -2       xczu5eg
xczu5eg-sfvc784-2L-e     sfvc784        -2L      xczu5eg
xczu5eg-sfvc784-2LV-e    sfvc784        -2LV     xczu5eg
xczu5eg-sfvc784-3-e      sfvc784        -3       xczu5eg
xczu5eg-sfve784-1-e      sfve784        -1       xczu5eg
xczu5eg-sfve784-1-i      sfve784        -1       xczu5eg
xczu5eg-sfve784-1L-i     sfve784        -1L      xczu5eg
xczu5eg-sfve784-1LV-i    sfve784        -1LV     xczu5eg
xczu5eg-sfve784-2-e      sfve784        -2       xczu5eg
xczu5eg-sfve784-2-i      sfve784        -2       xczu5eg
xczu5eg-sfve784-2L-e     sfve784        -2L      xczu5eg
xczu5eg-sfve784-2LV-e    sfve784        -2LV     xczu5eg
xczu5ev-fbvb900-1-e      fbvb900        -1       xczu5ev
xczu5ev-fbvb900-1-i      fbvb900        -1       xczu5ev
xczu5ev-fbvb900-1L-i     fbvb900        -1L      xczu5ev
xczu5ev-fbvb900-1LV-i    fbvb900        -1LV     xczu5ev
xczu5ev-fbvb900-2-e      fbvb900        -2       xczu5ev
xczu5ev-fbvb900-2-i      fbvb900        -2       xczu5ev
xczu5ev-fbvb900-2L-e     fbvb900        -2L      xczu5ev
xczu5ev-fbvb900-2LV-e    fbvb900        -2LV     xczu5ev
xczu5ev-fbvb900-3-e      fbvb900        -3       xczu5ev
xczu5ev-sfvc784-1-e      sfvc784        -1       xczu5ev
xczu5ev-sfvc784-1-i      sfvc784        -1       xczu5ev
xczu5ev-sfvc784-1L-i     sfvc784        -1L      xczu5ev
xczu5ev-sfvc784-1LV-i    sfvc784        -1LV     xczu5ev
xczu5ev-sfvc784-2-e      sfvc784        -2       xczu5ev
xczu5ev-sfvc784-2-i      sfvc784        -2       xczu5ev
xczu5ev-sfvc784-2L-e     sfvc784        -2L      xczu5ev
xczu5ev-sfvc784-2LV-e    sfvc784        -2LV     xczu5ev
xczu5ev-sfvc784-3-e      sfvc784        -3       xczu5ev
xczu5ev-sfve784-1-e      sfve784        -1       xczu5ev
xczu5ev-sfve784-1-i      sfve784        -1       xczu5ev
xczu5ev-sfve784-1L-i     sfve784        -1L      xczu5ev
xczu5ev-sfve784-1LV-i    sfve784        -1LV     xczu5ev
xczu5ev-sfve784-2-e      sfve784        -2       xczu5ev
xczu5ev-sfve784-2-i      sfve784        -2       xczu5ev
xczu5ev-sfve784-2L-e     sfve784        -2L      xczu5ev
xczu5ev-sfve784-2LV-e    sfve784        -2LV     xczu5ev
xczu63dr-ffve1156-1-i    ffve1156       -1       xczu63dr
xczu63dr-ffve1156-1LV-i  ffve1156       -1LV     xczu63dr
xczu63dr-ffve1156-2-i    ffve1156       -2       xczu63dr
xczu63dr-ffve1156-2LVI-i ffve1156       -2LVI    xczu63dr
xczu63dr-fsve1156-1-i    fsve1156       -1       xczu63dr
xczu63dr-fsve1156-1LV-i  fsve1156       -1LV     xczu63dr
xczu63dr-fsve1156-2-i    fsve1156       -2       xczu63dr
xczu63dr-fsve1156-2LVI-i fsve1156       -2LVI    xczu63dr
xczu64dr-ffve1156-1-i    ffve1156       -1       xczu64dr
xczu64dr-ffve1156-1LV-i  ffve1156       -1LV     xczu64dr
xczu64dr-ffve1156-2-i    ffve1156       -2       xczu64dr
xczu64dr-ffve1156-2LVI-i ffve1156       -2LVI    xczu64dr
xczu64dr-fsve1156-1-i    fsve1156       -1       xczu64dr
xczu64dr-fsve1156-1LV-i  fsve1156       -1LV     xczu64dr
xczu64dr-fsve1156-2-i    fsve1156       -2       xczu64dr
xczu64dr-fsve1156-2LVI-i fsve1156       -2LVI    xczu64dr
xczu65dr-ffve1156-1-i    ffve1156       -1       xczu65dr
xczu65dr-ffve1156-1LV-i  ffve1156       -1LV     xczu65dr
xczu65dr-ffve1156-2-i    ffve1156       -2       xczu65dr
xczu65dr-ffve1156-2LVI-i ffve1156       -2LVI    xczu65dr
xczu65dr-fsve1156-1-i    fsve1156       -1       xczu65dr
xczu65dr-fsve1156-1LV-i  fsve1156       -1LV     xczu65dr
xczu65dr-fsve1156-2-i    fsve1156       -2       xczu65dr
xczu65dr-fsve1156-2LVI-i fsve1156       -2LVI    xczu65dr
xczu67dr-ffve1156-1-i    ffve1156       -1       xczu67dr
xczu67dr-ffve1156-1LV-i  ffve1156       -1LV     xczu67dr
xczu67dr-ffve1156-2-i    ffve1156       -2       xczu67dr
xczu67dr-ffve1156-2LVI-i ffve1156       -2LVI    xczu67dr
xczu67dr-fsve1156-1-i    fsve1156       -1       xczu67dr
xczu67dr-fsve1156-1LV-i  fsve1156       -1LV     xczu67dr
xczu67dr-fsve1156-2-i    fsve1156       -2       xczu67dr
xczu67dr-fsve1156-2LVI-i fsve1156       -2LVI    xczu67dr
xczu6cg-ffvb1156-1-e     ffvb1156       -1       xczu6cg
xczu6cg-ffvb1156-1-i     ffvb1156       -1       xczu6cg
xczu6cg-ffvb1156-1L-i    ffvb1156       -1L      xczu6cg
xczu6cg-ffvb1156-1LV-i   ffvb1156       -1LV     xczu6cg
xczu6cg-ffvb1156-2-e     ffvb1156       -2       xczu6cg
xczu6cg-ffvb1156-2-i     ffvb1156       -2       xczu6cg
xczu6cg-ffvb1156-2L-e    ffvb1156       -2L      xczu6cg
xczu6cg-ffvb1156-2LV-e   ffvb1156       -2LV     xczu6cg
xczu6cg-ffvc900-1-e      ffvc900        -1       xczu6cg
xczu6cg-ffvc900-1-i      ffvc900        -1       xczu6cg
xczu6cg-ffvc900-1L-i     ffvc900        -1L      xczu6cg
xczu6cg-ffvc900-1LV-i    ffvc900        -1LV     xczu6cg
xczu6cg-ffvc900-2-e      ffvc900        -2       xczu6cg
xczu6cg-ffvc900-2-i      ffvc900        -2       xczu6cg
xczu6cg-ffvc900-2L-e     ffvc900        -2L      xczu6cg
xczu6cg-ffvc900-2LV-e    ffvc900        -2LV     xczu6cg
xczu6eg-ffvb1156-1-e     ffvb1156       -1       xczu6eg
xczu6eg-ffvb1156-1-i     ffvb1156       -1       xczu6eg
xczu6eg-ffvb1156-1L-i    ffvb1156       -1L      xczu6eg
xczu6eg-ffvb1156-1LV-i   ffvb1156       -1LV     xczu6eg
xczu6eg-ffvb1156-2-e     ffvb1156       -2       xczu6eg
xczu6eg-ffvb1156-2-i     ffvb1156       -2       xczu6eg
xczu6eg-ffvb1156-2L-e    ffvb1156       -2L      xczu6eg
xczu6eg-ffvb1156-2LV-e   ffvb1156       -2LV     xczu6eg
xczu6eg-ffvb1156-3-e     ffvb1156       -3       xczu6eg
xczu6eg-ffvc900-1-e      ffvc900        -1       xczu6eg
xczu6eg-ffvc900-1-i      ffvc900        -1       xczu6eg
xczu6eg-ffvc900-1L-i     ffvc900        -1L      xczu6eg
xczu6eg-ffvc900-1LV-i    ffvc900        -1LV     xczu6eg
xczu6eg-ffvc900-2-e      ffvc900        -2       xczu6eg
xczu6eg-ffvc900-2-i      ffvc900        -2       xczu6eg
xczu6eg-ffvc900-2L-e     ffvc900        -2L      xczu6eg
xczu6eg-ffvc900-2LV-e    ffvc900        -2LV     xczu6eg
xczu6eg-ffvc900-3-e      ffvc900        -3       xczu6eg
xczu7cg-fbvb900-1-e      fbvb900        -1       xczu7cg
xczu7cg-fbvb900-1-i      fbvb900        -1       xczu7cg
xczu7cg-fbvb900-1L-i     fbvb900        -1L      xczu7cg
xczu7cg-fbvb900-1LV-i    fbvb900        -1LV     xczu7cg
xczu7cg-fbvb900-2-e      fbvb900        -2       xczu7cg
xczu7cg-fbvb900-2-i      fbvb900        -2       xczu7cg
xczu7cg-fbvb900-2L-e     fbvb900        -2L      xczu7cg
xczu7cg-fbvb900-2LV-e    fbvb900        -2LV     xczu7cg
xczu7cg-ffvc1156-1-e     ffvc1156       -1       xczu7cg
xczu7cg-ffvc1156-1-i     ffvc1156       -1       xczu7cg
xczu7cg-ffvc1156-1L-i    ffvc1156       -1L      xczu7cg
xczu7cg-ffvc1156-1LV-i   ffvc1156       -1LV     xczu7cg
xczu7cg-ffvc1156-2-e     ffvc1156       -2       xczu7cg
xczu7cg-ffvc1156-2-i     ffvc1156       -2       xczu7cg
xczu7cg-ffvc1156-2L-e    ffvc1156       -2L      xczu7cg
xczu7cg-ffvc1156-2LV-e   ffvc1156       -2LV     xczu7cg
xczu7cg-ffvf1517-1-e     ffvf1517       -1       xczu7cg
xczu7cg-ffvf1517-1-i     ffvf1517       -1       xczu7cg
xczu7cg-ffvf1517-1L-i    ffvf1517       -1L      xczu7cg
xczu7cg-ffvf1517-1LV-i   ffvf1517       -1LV     xczu7cg
xczu7cg-ffvf1517-2-e     ffvf1517       -2       xczu7cg
xczu7cg-ffvf1517-2-i     ffvf1517       -2       xczu7cg
xczu7cg-ffvf1517-2L-e    ffvf1517       -2L      xczu7cg
xczu7cg-ffvf1517-2LV-e   ffvf1517       -2LV     xczu7cg
xczu7eg-fbvb900-1-e      fbvb900        -1       xczu7eg
xczu7eg-fbvb900-1-i      fbvb900        -1       xczu7eg
xczu7eg-fbvb900-1L-i     fbvb900        -1L      xczu7eg
xczu7eg-fbvb900-1LV-i    fbvb900        -1LV     xczu7eg
xczu7eg-fbvb900-2-e      fbvb900        -2       xczu7eg
xczu7eg-fbvb900-2-i      fbvb900        -2       xczu7eg
xczu7eg-fbvb900-2L-e     fbvb900        -2L      xczu7eg
xczu7eg-fbvb900-2LV-e    fbvb900        -2LV     xczu7eg
xczu7eg-fbvb900-3-e      fbvb900        -3       xczu7eg
xczu7eg-ffvc1156-1-e     ffvc1156       -1       xczu7eg
xczu7eg-ffvc1156-1-i     ffvc1156       -1       xczu7eg
xczu7eg-ffvc1156-1L-i    ffvc1156       -1L      xczu7eg
xczu7eg-ffvc1156-1LV-i   ffvc1156       -1LV     xczu7eg
xczu7eg-ffvc1156-2-e     ffvc1156       -2       xczu7eg
xczu7eg-ffvc1156-2-i     ffvc1156       -2       xczu7eg
xczu7eg-ffvc1156-2L-e    ffvc1156       -2L      xczu7eg
xczu7eg-ffvc1156-2LV-e   ffvc1156       -2LV     xczu7eg
xczu7eg-ffvc1156-3-e     ffvc1156       -3       xczu7eg
xczu7eg-ffvf1517-1-e     ffvf1517       -1       xczu7eg
xczu7eg-ffvf1517-1-i     ffvf1517       -1       xczu7eg
xczu7eg-ffvf1517-1L-i    ffvf1517       -1L      xczu7eg
xczu7eg-ffvf1517-1LV-i   ffvf1517       -1LV     xczu7eg
xczu7eg-ffvf1517-2-e     ffvf1517       -2       xczu7eg
xczu7eg-ffvf1517-2-i     ffvf1517       -2       xczu7eg
xczu7eg-ffvf1517-2L-e    ffvf1517       -2L      xczu7eg
xczu7eg-ffvf1517-2LV-e   ffvf1517       -2LV     xczu7eg
xczu7eg-ffvf1517-3-e     ffvf1517       -3       xczu7eg
xczu7ev-fbvb900-1-e      fbvb900        -1       xczu7ev
xczu7ev-fbvb900-1-i      fbvb900        -1       xczu7ev
xczu7ev-fbvb900-1L-i     fbvb900        -1L      xczu7ev
xczu7ev-fbvb900-1LV-i    fbvb900        -1LV     xczu7ev
xczu7ev-fbvb900-2-e      fbvb900        -2       xczu7ev
xczu7ev-fbvb900-2-i      fbvb900        -2       xczu7ev
xczu7ev-fbvb900-2L-e     fbvb900        -2L      xczu7ev
xczu7ev-fbvb900-2LV-e    fbvb900        -2LV     xczu7ev
xczu7ev-fbvb900-3-e      fbvb900        -3       xczu7ev
xczu7ev-ffvc1156-1-e     ffvc1156       -1       xczu7ev
xczu7ev-ffvc1156-1-i     ffvc1156       -1       xczu7ev
xczu7ev-ffvc1156-1L-i    ffvc1156       -1L      xczu7ev
xczu7ev-ffvc1156-1LV-i   ffvc1156       -1LV     xczu7ev
xczu7ev-ffvc1156-2-e     ffvc1156       -2       xczu7ev
xczu7ev-ffvc1156-2-i     ffvc1156       -2       xczu7ev
xczu7ev-ffvc1156-2L-e    ffvc1156       -2L      xczu7ev
xczu7ev-ffvc1156-2LV-e   ffvc1156       -2LV     xczu7ev
xczu7ev-ffvc1156-3-e     ffvc1156       -3       xczu7ev
xczu7ev-ffvf1517-1-e     ffvf1517       -1       xczu7ev
xczu7ev-ffvf1517-1-i     ffvf1517       -1       xczu7ev
xczu7ev-ffvf1517-1L-i    ffvf1517       -1L      xczu7ev
xczu7ev-ffvf1517-1LV-i   ffvf1517       -1LV     xczu7ev
xczu7ev-ffvf1517-2-e     ffvf1517       -2       xczu7ev
xczu7ev-ffvf1517-2-i     ffvf1517       -2       xczu7ev
xczu7ev-ffvf1517-2L-e    ffvf1517       -2L      xczu7ev
xczu7ev-ffvf1517-2LV-e   ffvf1517       -2LV     xczu7ev
xczu7ev-ffvf1517-3-e     ffvf1517       -3       xczu7ev
xczu9cg-ffvb1156-1-e     ffvb1156       -1       xczu9cg
xczu9cg-ffvb1156-1-i     ffvb1156       -1       xczu9cg
xczu9cg-ffvb1156-1L-i    ffvb1156       -1L      xczu9cg
xczu9cg-ffvb1156-1LV-i   ffvb1156       -1LV     xczu9cg
xczu9cg-ffvb1156-2-e     ffvb1156       -2       xczu9cg
xczu9cg-ffvb1156-2-i     ffvb1156       -2       xczu9cg
xczu9cg-ffvb1156-2L-e    ffvb1156       -2L      xczu9cg
xczu9cg-ffvb1156-2LV-e   ffvb1156       -2LV     xczu9cg
xczu9cg-ffvc900-1-e      ffvc900        -1       xczu9cg
xczu9cg-ffvc900-1-i      ffvc900        -1       xczu9cg
xczu9cg-ffvc900-1L-i     ffvc900        -1L      xczu9cg
xczu9cg-ffvc900-1LV-i    ffvc900        -1LV     xczu9cg
xczu9cg-ffvc900-2-e      ffvc900        -2       xczu9cg
xczu9cg-ffvc900-2-i      ffvc900        -2       xczu9cg
xczu9cg-ffvc900-2L-e     ffvc900        -2L      xczu9cg
xczu9cg-ffvc900-2LV-e    ffvc900        -2LV     xczu9cg
xczu9eg-ffvb1156-1-e     ffvb1156       -1       xczu9eg
xczu9eg-ffvb1156-1-i     ffvb1156       -1       xczu9eg
xczu9eg-ffvb1156-1L-i    ffvb1156       -1L      xczu9eg
xczu9eg-ffvb1156-1LV-i   ffvb1156       -1LV     xczu9eg
xczu9eg-ffvb1156-2-e     ffvb1156       -2       xczu9eg
xczu9eg-ffvb1156-2-i     ffvb1156       -2       xczu9eg
xczu9eg-ffvb1156-2L-e    ffvb1156       -2L      xczu9eg
xczu9eg-ffvb1156-2LV-e   ffvb1156       -2LV     xczu9eg
xczu9eg-ffvb1156-3-e     ffvb1156       -3       xczu9eg
xczu9eg-ffvc900-1-e      ffvc900        -1       xczu9eg
xczu9eg-ffvc900-1-i      ffvc900        -1       xczu9eg
xczu9eg-ffvc900-1L-i     ffvc900        -1L      xczu9eg
xczu9eg-ffvc900-1LV-i    ffvc900        -1LV     xczu9eg
xczu9eg-ffvc900-2-e      ffvc900        -2       xczu9eg
xczu9eg-ffvc900-2-i      ffvc900        -2       xczu9eg
xczu9eg-ffvc900-2L-e     ffvc900        -2L      xczu9eg
xczu9eg-ffvc900-2LV-e    ffvc900        -2LV     xczu9eg
xczu9eg-ffvc900-3-e      ffvc900        -3       xczu9eg
xq7a100tcs324-1I         cs324          -1I      xq7a100t
xq7a100tcs324-1IL        cs324          -1IL     xq7a100t
xq7a100tcs324-1M         cs324          -1M      xq7a100t
xq7a100tcs324-2I         cs324          -2I      xq7a100t
xq7a100tfg484-1I         fg484          -1I      xq7a100t
xq7a100tfg484-1IL        fg484          -1IL     xq7a100t
xq7a100tfg484-1M         fg484          -1M      xq7a100t
xq7a100tfg484-2I         fg484          -2I      xq7a100t
xq7a200trb484-1I         rb484          -1I      xq7a200t
xq7a200trb484-1IL        rb484          -1IL     xq7a200t
xq7a200trb484-1M         rb484          -1M      xq7a200t
xq7a200trb484-2I         rb484          -2I      xq7a200t
xq7a200trb676-1I         rb676          -1I      xq7a200t
xq7a200trb676-1IL        rb676          -1IL     xq7a200t
xq7a200trb676-1M         rb676          -1M      xq7a200t
xq7a200trb676-2I         rb676          -2I      xq7a200t
xq7a200trs484-1I         rs484          -1I      xq7a200t
xq7a200trs484-1IL        rs484          -1IL     xq7a200t
xq7a200trs484-1M         rs484          -1M      xq7a200t
xq7a200trs484-2I         rs484          -2I      xq7a200t
xq7a50tcs325-1I          cs325          -1I      xq7a50t
xq7a50tcs325-1IL         cs325          -1IL     xq7a50t
xq7a50tcs325-1M          cs325          -1M      xq7a50t
xq7a50tcs325-2I          cs325          -2I      xq7a50t
xq7a50tfg484-1I          fg484          -1I      xq7a50t
xq7a50tfg484-1IL         fg484          -1IL     xq7a50t
xq7a50tfg484-1M          fg484          -1M      xq7a50t
xq7a50tfg484-2I          fg484          -2I      xq7a50t
xq7k325tlrf676-2L        rf676          -2L      xq7k325tl
xq7k325tlrf900-2L        rf900          -2L      xq7k325tl
xq7k325trf676-1I         rf676          -1I      xq7k325t
xq7k325trf676-1M         rf676          -1M      xq7k325t
xq7k325trf676-1ML        rf676          -1ML     xq7k325t
xq7k325trf676-2I         rf676          -2I      xq7k325t
xq7k325trf676-2IL        rf676          -2IL     xq7k325t
xq7k325trf676-2L         rf676          -2L      xq7k325t
xq7k325trf900-1I         rf900          -1I      xq7k325t
xq7k325trf900-1M         rf900          -1M      xq7k325t
xq7k325trf900-2I         rf900          -2I      xq7k325t
xq7k325trf900-2IL        rf900          -2IL     xq7k325t
xq7k325trf900-2L         rf900          -2L      xq7k325t
xq7k410tlrf676-2L        rf676          -2L      xq7k410tl
xq7k410tlrf900-2L        rf900          -2L      xq7k410tl
xq7k410trf676-1I         rf676          -1I      xq7k410t
xq7k410trf676-1M         rf676          -1M      xq7k410t
xq7k410trf676-2I         rf676          -2I      xq7k410t
xq7k410trf676-2IL        rf676          -2IL     xq7k410t
xq7k410trf676-2L         rf676          -2L      xq7k410t
xq7k410trf900-1I         rf900          -1I      xq7k410t
xq7k410trf900-1M         rf900          -1M      xq7k410t
xq7k410trf900-2I         rf900          -2I      xq7k410t
xq7k410trf900-2IL        rf900          -2IL     xq7k410t
xq7k410trf900-2L         rf900          -2L      xq7k410t
xq7v585trf1157-1I        rf1157         -1I      xq7v585t
xq7v585trf1157-1M        rf1157         -1M      xq7v585t
xq7v585trf1157-2I        rf1157         -2I      xq7v585t
xq7v585trf1157-2L        rf1157         -2L      xq7v585t
xq7v585trf1761-1I        rf1761         -1I      xq7v585t
xq7v585trf1761-1M        rf1761         -1M      xq7v585t
xq7v585trf1761-2I        rf1761         -2I      xq7v585t
xq7v585trf1761-2L        rf1761         -2L      xq7v585t
xq7vx330trf1157-1I       rf1157         -1I      xq7vx330t
xq7vx330trf1157-1M       rf1157         -1M      xq7vx330t
xq7vx330trf1157-2I       rf1157         -2I      xq7vx330t
xq7vx330trf1157-2L       rf1157         -2L      xq7vx330t
xq7vx330trf1761-1I       rf1761         -1I      xq7vx330t
xq7vx330trf1761-1M       rf1761         -1M      xq7vx330t
xq7vx330trf1761-2I       rf1761         -2I      xq7vx330t
xq7vx330trf1761-2L       rf1761         -2L      xq7vx330t
xq7vx485trf1761-1I       rf1761         -1I      xq7vx485t
xq7vx485trf1761-1M       rf1761         -1M      xq7vx485t
xq7vx485trf1761-2I       rf1761         -2I      xq7vx485t
xq7vx485trf1761-2L       rf1761         -2L      xq7vx485t
xq7vx485trf1930-1I       rf1930         -1I      xq7vx485t
xq7vx485trf1930-1M       rf1930         -1M      xq7vx485t
xq7vx485trf1930-2I       rf1930         -2I      xq7vx485t
xq7vx485trf1930-2L       rf1930         -2L      xq7vx485t
xq7vx690trf1157-1I       rf1157         -1I      xq7vx690t
xq7vx690trf1157-2I       rf1157         -2I      xq7vx690t
xq7vx690trf1158-1I       rf1158         -1I      xq7vx690t
xq7vx690trf1158-2I       rf1158         -2I      xq7vx690t
xq7vx690trf1761-1I       rf1761         -1I      xq7vx690t
xq7vx690trf1761-2I       rf1761         -2I      xq7vx690t
xq7vx690trf1930-1I       rf1930         -1I      xq7vx690t
xq7vx690trf1930-2I       rf1930         -2I      xq7vx690t
xq7vx980trf1930-1I       rf1930         -1I      xq7vx980t
xq7vx980trf1930-2L       rf1930         -2L      xq7vx980t
xq7z020cl400-1I          cl400          -1I      xq7z020
xq7z020cl400-1IL         cl400          -1IL     xq7z020
xq7z020cl400-1Q          cl400          -1Q      xq7z020
xq7z020cl400-2I          cl400          -2I      xq7z020
xq7z020cl484-1I          cl484          -1I      xq7z020
xq7z020cl484-1IL         cl484          -1IL     xq7z020
xq7z020cl484-1Q          cl484          -1Q      xq7z020
xq7z020cl484-2I          cl484          -2I      xq7z020
xq7z030rb484-1I          rb484          -1I      xq7z030
xq7z030rb484-1Q          rb484          -1Q      xq7z030
xq7z030rb484-2I          rb484          -2I      xq7z030
xq7z030rb484-2IL         rb484          -2IL     xq7z030
xq7z030rf676-1I          rf676          -1I      xq7z030
xq7z030rf676-1Q          rf676          -1Q      xq7z030
xq7z030rf676-2I          rf676          -2I      xq7z030
xq7z030rf676-2IL         rf676          -2IL     xq7z030
xq7z045rf676-1I          rf676          -1I      xq7z045
xq7z045rf676-1Q          rf676          -1Q      xq7z045
xq7z045rf676-2I          rf676          -2I      xq7z045
xq7z045rf676-2IL         rf676          -2IL     xq7z045
xq7z045rf900-1I          rf900          -1I      xq7z045
xq7z045rf900-1Q          rf900          -1Q      xq7z045
xq7z045rf900-2I          rf900          -2I      xq7z045
xq7z045rf900-2IL         rf900          -2IL     xq7z045
xq7z045rfg676-1QL        rfg676         -1QL     xq7z045
xq7z100rf1156-1I         rf1156         -1I      xq7z100
xq7z100rf1156-2I         rf1156         -2I      xq7z100
xq7z100rf1156-2IL        rf1156         -2IL     xq7z100
xq7z100rf900-1I          rf900          -1I      xq7z100
xq7z100rf900-2I          rf900          -2I      xq7z100
xq7z100rf900-2IL         rf900          -2IL     xq7z100
xqku040-rba676-1-i       rba676         -1       xqku040
xqku040-rba676-1M-m      rba676         -1M      xqku040
xqku040-rba676-2-e       rba676         -2       xqku040
xqku040-rba676-2-i       rba676         -2       xqku040
xqku040-rfa1156-1-i      rfa1156        -1       xqku040
xqku040-rfa1156-1M-m     rfa1156        -1M      xqku040
xqku040-rfa1156-2-e      rfa1156        -2       xqku040
xqku040-rfa1156-2-i      rfa1156        -2       xqku040
xqku060-rfa1156-1-i      rfa1156        -1       xqku060
xqku060-rfa1156-1M-m     rfa1156        -1M      xqku060
xqku060-rfa1156-2-e      rfa1156        -2       xqku060
xqku060-rfa1156-2-i      rfa1156        -2       xqku060
xqku095-rfa1156-1-i      rfa1156        -1       xqku095
xqku095-rfa1156-1M-m     rfa1156        -1M      xqku095
xqku095-rfa1156-2-e      rfa1156        -2       xqku095
xqku095-rfa1156-2-i      rfa1156        -2       xqku095
xqku115-rld1517-1-i      rld1517        -1       xqku115
xqku115-rld1517-2-e      rld1517        -2       xqku115
xqku115-rld1517-2-i      rld1517        -2       xqku115
xqku115-rlf1924-1-i      rlf1924        -1       xqku115
xqku115-rlf1924-2-e      rlf1924        -2       xqku115
xqku115-rlf1924-2-i      rlf1924        -2       xqku115
xqku15p-ffra1156-1-i     ffra1156       -1       xqku15p
xqku15p-ffra1156-1L-i    ffra1156       -1L      xqku15p
xqku15p-ffra1156-1LV-i   ffra1156       -1LV     xqku15p
xqku15p-ffra1156-1M-m    ffra1156       -1M      xqku15p
xqku15p-ffra1156-2-i     ffra1156       -2       xqku15p
xqku15p-ffre1517-1-i     ffre1517       -1       xqku15p
xqku15p-ffre1517-1L-i    ffre1517       -1L      xqku15p
xqku15p-ffre1517-1LV-i   ffre1517       -1LV     xqku15p
xqku15p-ffre1517-1M-m    ffre1517       -1M      xqku15p
xqku15p-ffre1517-2-i     ffre1517       -2       xqku15p
xqku5p-ffrb676-1-i       ffrb676        -1       xqku5p
xqku5p-ffrb676-1L-i      ffrb676        -1L      xqku5p
xqku5p-ffrb676-1LV-i     ffrb676        -1LV     xqku5p
xqku5p-ffrb676-1M-m      ffrb676        -1M      xqku5p
xqku5p-ffrb676-2-i       ffrb676        -2       xqku5p
xqku5p-sfrb784-1-i       sfrb784        -1       xqku5p
xqku5p-sfrb784-1L-i      sfrb784        -1L      xqku5p
xqku5p-sfrb784-1LV-i     sfrb784        -1LV     xqku5p
xqku5p-sfrb784-1M-m      sfrb784        -1M      xqku5p
xqku5p-sfrb784-2-i       sfrb784        -2       xqku5p
xqrku060-cna1509-1M-m    cna1509        -1M      xqrku060
xqvu11p-flrc2104-1-i     flrc2104       -1       xqvu11p
xqvu11p-flrc2104-2-i     flrc2104       -2       xqvu11p
xqvu11p-flrc2104-2L-e    flrc2104       -2L      xqvu11p
xqvu11p-flrc2104-2LV-e   flrc2104       -2LV     xqvu11p
